UNM_BANNER_ID,HED_HIGH_SCHOOL_CODE,INSTITUTION_NAME,STREET_LINE1,STREET_LINE2,STREET_LINE3,CITY,STATE_PROVINCE
101627978,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101622132,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101600190,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101574074,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101562859,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101547777,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101552885,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101530565,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101519473,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101343613,320252,PIEDRA VISTA HIGH SCHOOL,5700 COLLEGE BLVD,,,FARMINGTON,NM
101733154,320255,NAVAJO PREP SCHOOL INC,1220 W APACHE ST,,,FARMINGTON,NM
101683325,320255,NAVAJO PREP SCHOOL INC,1220 W APACHE ST,,,FARMINGTON,NM
100631891,320255,NAVAJO PREP SCHOOL INC,1220 W APACHE ST,,,FARMINGTON,NM
100092531,320255,NAVAJO PREP SCHOOL INC,1220 W APACHE ST,,,FARMINGTON,NM
100017668,320255,NAVAJO PREP SCHOOL INC,1220 W APACHE ST,,,FARMINGTON,NM
101495246,320257,ROCINANTE HIGH SCHOOL,3250 E 30TH ST,,,FARMINGTON,NM
101757233,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
101774724,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
101754854,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
101730510,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
101701780,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
101723149,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
101683354,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
101347235,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
100895278,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
100894204,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
100751617,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
100349113,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
100139605,320285,WINGATE HIGH SCHOOL,500 SHUSH DR,PO BOX 2,,FORT WINGATE,NM
100737946,320288,CORONADO HIGH SCHOOL,HWY 96,PO BOX 230,,GALLINA,NM
101569124,320291,GALLUP CATHOLIC HIGH SCHOOL,515 PARK AVE,,,GALLUP,NM
101264406,320291,GALLUP CATHOLIC HIGH SCHOOL,515 PARK AVE,,,GALLUP,NM
101757820,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101772420,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101741753,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101755085,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101774077,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101773856,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101712755,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101590849,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101537180,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101515498,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101473878,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101360017,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
100429235,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
100109414,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101695572,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101650309,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101653594,320292,GALLUP CENTRAL ALTERNATIVE HS,325 MARGUERITE ST,,,GALLUP,NM
101734184,320293,CHRISTIAN SCHOOL,12 THETA ST,PO BOX 578,,GALLUP,NM
101625122,320293,CHRISTIAN SCHOOL,12 THETA ST,PO BOX 578,,GALLUP,NM
101605191,320293,CHRISTIAN SCHOOL,12 THETA ST,PO BOX 578,,GALLUP,NM
101528880,320293,CHRISTIAN SCHOOL,12 THETA ST,PO BOX 578,,GALLUP,NM
101695644,320293,CHRISTIAN SCHOOL,12 THETA ST,PO BOX 578,,GALLUP,NM
101732208,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101773141,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101773102,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101772933,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101731801,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101774763,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101771319,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101761363,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101774244,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101735457,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101770749,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101754762,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101732618,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101728268,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101716342,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101704374,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101681106,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101692348,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101692078,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101631770,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101614118,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101612073,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101614383,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101609789,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101604596,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101605549,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101587903,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101579608,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101569083,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101540795,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101533503,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101500473,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101474114,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101474112,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101379291,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101366326,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101366097,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101366686,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101316995,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101287973,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101297698,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101275817,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101265673,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101260144,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101265475,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101234729,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101265704,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101191514,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101171817,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101084582,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101020548,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101005866,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101065566,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100906795,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100809595,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100828092,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100803612,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100662117,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100747036,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100726287,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100711803,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100666593,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100711589,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100711316,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100507065,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100553510,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100462552,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100425195,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100493205,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100423559,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100369115,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100368923,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100286696,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100250715,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100250628,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100209967,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100109079,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100060459,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
100048504,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101695706,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101618868,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101656528,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101659240,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101645546,320295,GALLUP HIGH SCHOOL,1055 RICO ST,,,GALLUP,NM
101775470,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101775440,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101775430,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101775404,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101775185,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101774872,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101774669,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101771930,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101774321,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101734188,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101738376,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101734183,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101759954,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101759435,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101728181,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101775512,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101726183,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101699848,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101715503,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101679493,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101692021,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101684994,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101613205,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101609404,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101607007,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101587408,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101571528,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101569138,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101574076,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101553000,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101536237,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101501979,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101374491,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101288589,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101289337,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101695165,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101695717,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101695546,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101695353,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101653588,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101659450,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101619198,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101618584,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101619057,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101666403,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101656531,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101659247,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101659048,320298,MIYAMURA HIGH SCHOOL,680 BOARDMAN DR,,,GALLUP,NM
101767887,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101767884,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101767863,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101767799,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101742741,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101742739,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101766557,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101766302,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101748297,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101768325,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101704684,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101720623,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101688395,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101688393,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101609166,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101573408,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101378771,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101288551,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101246943,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
100129467,320299,MIDDLE COLLEGE HIGH SCHOOL,200 COLLEGE DR,,,GALLUP,NM
101730183,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101744622,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101744523,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101698021,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101596543,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101585751,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101574614,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101549511,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101537677,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101536774,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101243481,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101157784,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101112339,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
100928246,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
100350610,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
100242705,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
100028339,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
100015438,320305,GRANTS HIGH SCHOOL,500 MOUNTAIN RD,,,GRANTS,NM
101601084,320315,HATCH VALLEY HIGH SCHOOL,170 E HERRERA RD,,,HATCH,NM
100028334,320315,HATCH VALLEY HIGH SCHOOL,170 E HERRERA RD,,,HATCH,NM
101763426,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101734790,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101683462,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101684909,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101614346,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101614308,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101593903,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101482978,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101485097,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101472917,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101077907,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101638871,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101696448,320325,HOBBS HIGH SCHOOL,800 N JEFFERSON ST,,,HOBBS,NM
101698378,181545,ATHERTON HIGH SCHOOL,3000 DUNDEE RD,,,LOUISVILLE,KY
100799494,181610,SAINT XAVIER HIGH SCHOOL,1609 POPLAR LEVEL RD,,,LOUISVILLE,KY
101641346,181733,GRAVES COUNTY HIGH SCHOOL,1107 W HOUSMAN ST,,,MAYFIELD,KY
101758280,142286,PROVISO WEST HIGH SCHOOL,4701 HARRISON ST,,,HILLSIDE,IL
101755983,260325,BRANSON HIGH SCHOOL,935 BUCHANAN RD,,,BRANSON,MO
101761367,261102,HAZELWOOD CENTRAL SR HIGH SCH,15875 NEW HALLS FERRY RD,,,FLORISSANT,MO
101766517,189001,KENTUCKY,,,,,
101654383,189001,KENTUCKY,,,,,
100891499,142852,LAKE PARK HS-DISTRICT 108,500 W BRYN MAWR AVE,,,ROSELLE,IL
100244709,143245,OAK PARK-RIVER FOREST HS,201 N SCOVILLE AVE,,,OAK PARK,IL
101719261,143315,OREGON HIGH SCHOOL,210 S 10TH ST,,,OREGON,IL
100121389,143347,WILLIAM FREMD HIGH SCHOOL,1000 S QUENTIN RD,,,PALATINE,IL
101769842,230930,HARPER WOODS HIGH SCHOOL,20225 BEACONSFIELD ST,,,HARPER WOODS,MI
100014821,190257,BELLE CHASSE HIGH SCHOOL,8346 HIGHWAY 23,,,BELLE CHASSE,LA
100048296,143745,ROSEVILLE HIGH SCHOOL,200 E GOSSETT ST,,,ROSEVILLE,IL
101481690,231670,GRAND HAVEN HIGH SCHOOL,17001 FERRIS ST,,,GRAND HAVEN,MI
101657598,144380,WHEATON-WARRENVILLE SOUTH HS,1993 TIGER TRL,,,WHEATON,IL
101760557,144425,WINNEBAGO HIGH SCHOOL,200 E MCNAIR RD,,,WINNEBAGO,IL
101327439,144430,NEW TRIER TOWNSHIP HIGH SCHOOL,385 WINNETKA AVE,,,WINNETKA,IL
101713310,149001,ILLINOIS,,,,,
101502392,149001,ILLINOIS,,,,,
100513646,149001,ILLINOIS,,,,,
100041404,149001,ILLINOIS,,,,,
101632824,150220,BLOOMINGTON HIGH SCHOOL NORTH,3901 N KINSER PIKE,,,BLOOMINGTON,IN
101645199,231962,WILL CARLETON ACADEMY,2001 W HALLETT RD,,,HILLSDALE,MI
101633376,232025,TRI-COUNTY AREA HIGH SCHOOL,21338 KENDAVILLE RD,,,HOWARD CITY,MI
101767063,232120,ISHPEMING HIGH SCHOOL,319 E DIVISION ST,,,ISHPEMING,MI
100009298,232120,ISHPEMING HIGH SCHOOL,319 E DIVISION ST,,,ISHPEMING,MI
101727026,232190,KALKASKA HIGH SCHOOL,109 N BIRCH ST,PO BOX 580,,KALKASKA,MI
101746368,262765,REPUBLIC HIGH SCHOOL,4370 S REPMO DR,,,REPUBLIC,MO
101757666,263132,FORT ZUMWALT EAST HIGH SCHOOL,600 FIRST EXECUTIVE AVE,,,SAINT PETERS,MO
101540878,263137,FORT ZUMWALT SOUTH HIGH SCHOOL,8050 MEXICO RD,,,SAINT PETERS,MO
101701652,263180,SMITH-COTTON HIGH SCHOOL,2010 TIGER PRIDE BLVD,,,SEDALIA,MO
101681131,150977,NORTH HIGH SCHOOL,15331 HIGHWAY 41 N,,,EVANSVILLE,IN
101638335,151083,BISHOP LUERS HIGH SCHOOL,333 E PAULDING RD,,,FORT WAYNE,IN
100154671,151243,HAMMOND BAPTIST HIGH SCHOOL,134 W JOLIET ST,,,SCHERERVILLE,IN
101538985,151312,BETHANY CHRISTIAN SCHOOLS,2904 S MAIN ST,,,GOSHEN,IN
101669962,232610,SAINT MARY CATHOLIC CENTRAL HS,108 W ELM AVE,,,MONROE,MI
101104260,269001,MISSOURI,,,,,
100337638,270095,BOX ELDER HIGH SCHOOL,PO BOX 205,,,BOX ELDER,MT
100905300,151655,BROAD RIPPLE HIGH SCHOOL,1115 BROAD RIPPLE AVE,,,INDIANAPOLIS,IN
101770539,151724,PERRY MERIDIAN HIGH SCHOOL,401 W MERIDIAN SCHOOL RD,,,INDIANAPOLIS,IN
101651370,270440,HAVRE HIGH SCHOOL,900 18TH ST,PO BOX 7791,,HAVRE,MT
101770416,270449,CAPITAL HIGH SCHOOL,100 VALLEY DR,,,HELENA,MT
101616721,270490,HOT SPRINGS HIGH SCHOOL,301 BROADWAY ST,PO BOX 1005,,HOT SPRINGS,MT
101241388,270617,BIG SKY HIGH SCHOOL,3100 SOUTH AVE W,,,MISSOULA,MT
101635742,270710,POLSON HIGH SCHOOL,111 4TH AVE E,,,POLSON,MT
101701788,192982,WESTLAKE HIGH SCHOOL,1000 GARDEN DR,,,WESTLAKE,LA
101746324,199001,LOUISIANA,,,,,
100727656,199001,LOUISIANA,,,,,
101751049,152115,LOWELL SENIOR HIGH SCHOOL,2051 E COMMERCIAL AVE,,,LOWELL,IN
101750547,152805,PERU HIGH SCHOOL,401 N BROADWAY,,,PERU,IN
101498827,233603,TROY HIGH SCHOOL,4777 NORTHFIELD PKWY,,,TROY,MI
101629433,233775,WILLIAMSTON HIGH SCHOOL,3939 VANNETER RD,,,WILLIAMSTON,MI
101757374,239001,MICHIGAN,,,,,
